,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2984,2015-02-06 19:34:59,20.39,19.245,0.0,500.5,0.0028432874223142802,0
2985,2015-02-06 19:36:00,20.34,19.29,0.0,498.0,0.00284113758590851,0
2986,2015-02-06 19:37:00,20.39,19.445,0.0,499.0,0.0028729722272785,0
2987,2015-02-06 19:38:00,20.39,19.29,0.0,497.0,0.00284996625752727,0
2988,2015-02-06 19:38:59,20.39,19.34,0.0,498.0,0.00285738735299901,0
2989,2015-02-06 19:40:00,20.39,19.29,0.0,492.0,0.00284996625752727,0
2990,2015-02-06 19:40:59,20.5,19.29,0.0,492.5,0.00286947438284154,0
2991,2015-02-06 19:41:59,20.5,19.29,0.0,491.5,0.00286947438284154,0
2992,2015-02-06 19:43:00,20.445,19.245,0.0,492.0,0.00285300391506558,0
2993,2015-02-06 19:44:00,20.39,19.29,0.0,490.5,0.00284996625752727,0
2994,2015-02-06 19:45:00,20.39,19.34,0.0,492.0,0.00285738735299901,0
2995,2015-02-06 19:46:00,20.5,19.34,0.0,489.5,0.00287694650987218,0
2996,2015-02-06 19:46:59,20.445,19.29,0.0,488.0,0.00285970567861715,0
2997,2015-02-06 19:47:59,20.39,19.29,0.0,484.5,0.00284996625752727,0
2998,2015-02-06 19:49:00,20.39,19.245,0.0,485.5,0.0028432874223142802,0
2999,2015-02-06 19:50:00,20.445,19.29,0.0,481.5,0.00285970567861715,0
3000,2015-02-06 19:51:00,20.5,19.29,0.0,484.0,0.00286947438284154,0
3001,2015-02-06 19:52:00,20.5,19.29,0.0,483.0,0.00286947438284154,0
3002,2015-02-06 19:53:00,20.5,19.29,0.0,479.0,0.00286947438284154,0
3003,2015-02-06 19:53:59,20.5,19.245,0.0,483.0,0.00286274962130062,0
3004,2015-02-06 19:54:59,20.5,19.26,0.0,479.0,0.00286499119239843,0
3005,2015-02-06 19:56:00,20.5,19.2,0.0,481.0,0.0028560250045001,0
3006,2015-02-06 19:57:00,20.39,19.2,0.0,477.0,0.00283660872987593,0
3007,2015-02-06 19:58:00,20.39,19.2,0.0,475.0,0.00283660872987593,0
3008,2015-02-06 19:59:00,20.39,19.29,0.0,474.0,0.00284996625752727,0
3009,2015-02-06 19:59:59,20.39,19.245,0.0,476.0,0.0028432874223142802,0
3010,2015-02-06 20:00:59,20.39,19.2,0.0,472.0,0.00283660872987593,0
3011,2015-02-06 20:02:00,20.39,19.2,0.0,474.0,0.00283660872987593,0
3012,2015-02-06 20:03:00,20.39,19.2,0.0,479.0,0.00283660872987593,0
3013,2015-02-06 20:04:00,20.39,19.2,0.0,476.0,0.00283660872987593,0
3014,2015-02-06 20:05:00,20.39,19.245,0.0,476.5,0.0028432874223142802,0
3015,2015-02-06 20:06:00,20.39,19.2,0.0,472.333333333333,0.00283660872987593,0
3016,2015-02-06 20:06:59,20.39,19.245,0.0,473.0,0.0028432874223142802,0
3017,2015-02-06 20:08:00,20.39,19.2,0.0,471.0,0.00283660872987593,0
3018,2015-02-06 20:09:00,20.445,19.2,0.0,471.5,0.00284630229526837,0
3019,2015-02-06 20:10:00,20.5,19.2,0.0,467.0,0.0028560250045001,0
3020,2015-02-06 20:10:59,20.5,19.2,0.0,455.0,0.0028560250045001,0
3021,2015-02-06 20:12:00,20.445,19.15,0.0,458.5,0.00283885621964441,0
3022,2015-02-06 20:12:59,20.39,19.1,0.0,462.0,0.0028217677022694104,0
3023,2015-02-06 20:13:59,20.39,19.1,0.0,465.0,0.0028217677022694104,0
3024,2015-02-06 20:15:00,20.39,19.2,0.0,468.5,0.00283660872987593,0
3025,2015-02-06 20:16:00,20.39,19.1,0.0,463.0,0.0028217677022694104,0
3026,2015-02-06 20:17:00,20.39,19.1,0.0,458.5,0.0028217677022694104,0
3027,2015-02-06 20:18:00,20.39,19.2,0.0,454.0,0.00283660872987593,0
3028,2015-02-06 20:19:00,20.39,19.15,0.0,462.0,0.00282918812794615,0
3029,2015-02-06 20:19:59,20.39,19.1,0.0,463.333333333333,0.0028217677022694104,0
3030,2015-02-06 20:21:00,20.39,19.1,0.0,458.0,0.0028217677022694104,0
3031,2015-02-06 20:22:00,20.29,19.1666666666667,0.0,460.0,0.00281414214528258,0
3032,2015-02-06 20:23:00,20.29,19.2,0.0,457.0,0.00281905848708509,0
3033,2015-02-06 20:23:59,20.29,19.1,0.0,466.0,0.00280430969377713,0
3034,2015-02-06 20:25:00,20.29,19.2,0.0,465.5,0.00281905848708509,0
3035,2015-02-06 20:25:59,20.29,19.2,0.0,461.5,0.00281905848708509,0
3036,2015-02-06 20:26:59,20.2675,19.175,0.0,458.0,0.0028114407868703602,0
3037,2015-02-06 20:28:00,20.245,19.245,0.0,464.0,0.00281781068918898,0
3038,2015-02-06 20:29:00,20.245,19.245,0.0,465.5,0.00281781068918898,0
3039,2015-02-06 20:30:00,20.29,19.245,0.0,464.0,0.00282569567124529,0
3040,2015-02-06 20:31:00,20.245,19.245,0.0,459.5,0.00281781068918898,0
3041,2015-02-06 20:31:59,20.29,19.245,0.0,455.5,0.00282569567124529,0
3042,2015-02-06 20:32:59,20.29,19.2,0.0,454.0,0.00281905848708509,0
3043,2015-02-06 20:34:00,20.29,19.2,0.0,457.666666666667,0.00281905848708509,0
3044,2015-02-06 20:35:00,20.29,19.2,0.0,462.0,0.00281905848708509,0
3045,2015-02-06 20:36:00,20.29,19.2,0.0,457.0,0.00281905848708509,0
3046,2015-02-06 20:37:00,20.26,19.196666666666697,0.0,458.666666666667,0.00281332136702797,0
3047,2015-02-06 20:38:00,20.29,19.29,0.0,459.0,0.00283233299641491,0
3048,2015-02-06 20:38:59,20.29,19.2,0.0,452.0,0.00281905848708509,0
3049,2015-02-06 20:39:59,20.29,19.2,0.0,455.0,0.00281905848708509,0
3050,2015-02-06 20:41:00,20.29,19.1,0.0,458.0,0.00280430969377713,0
3051,2015-02-06 20:42:00,20.29,19.2,0.0,459.5,0.00281905848708509,0
3052,2015-02-06 20:43:00,20.29,19.2,0.0,452.5,0.00281905848708509,0
3053,2015-02-06 20:44:00,20.29,19.2,0.0,451.0,0.00281905848708509,0
3054,2015-02-06 20:44:59,20.29,19.2,0.0,455.0,0.00281905848708509,0
3055,2015-02-06 20:45:59,20.245,19.2,0.0,452.5,0.0028111921091332607,0
3056,2015-02-06 20:47:00,20.2,19.15,0.0,449.0,0.00279601186423001,0
3057,2015-02-06 20:48:00,20.2,19.2,0.0,452.0,0.00280334505861515,0
3058,2015-02-06 20:49:00,20.29,19.2,0.0,454.0,0.00281905848708509,0
3059,2015-02-06 20:50:00,20.2,19.1,0.0,453.0,0.00278867884197938,0
3060,2015-02-06 20:51:00,20.2,19.1,0.0,449.0,0.00278867884197938,0
3061,2015-02-06 20:51:59,20.2,19.1,0.0,450.0,0.00278867884197938,0
3062,2015-02-06 20:53:00,20.15,19.1,0.0,450.0,0.00278002821422076,0
3063,2015-02-06 20:54:00,20.2,19.2,0.0,452.0,0.00280334505861515,0
3064,2015-02-06 20:55:00,20.2,19.2,0.0,448.5,0.00280334505861515,0
3065,2015-02-06 20:55:59,20.2,19.1333333333333,0.0,448.666666666667,0.0027935675043540397,0
3066,2015-02-06 20:57:00,20.15,19.15,0.0,452.0,0.00278733838757056,0
3067,2015-02-06 20:57:59,20.2,19.1,0.0,461.5,0.00278867884197938,0
3068,2015-02-06 20:58:59,20.2,19.1,0.0,455.0,0.00278867884197938,0
3069,2015-02-06 21:00:00,20.2,19.0,0.0,455.0,0.0027740133138574,0
3070,2015-02-06 21:01:00,20.2,19.1,0.0,450.0,0.00278867884197938,0
3071,2015-02-06 21:02:00,20.2,19.1,0.0,449.0,0.00278867884197938,0
3072,2015-02-06 21:03:00,20.2,19.0666666666667,0.0,449.333333333333,0.00278379025610625,0
3073,2015-02-06 21:04:00,20.2,19.1,0.0,450.0,0.00278867884197938,0
3074,2015-02-06 21:04:59,20.2,19.0,0.0,447.0,0.0027740133138574,0
3075,2015-02-06 21:06:00,20.2,19.1,0.0,445.0,0.00278867884197938,0
3076,2015-02-06 21:07:00,20.2,19.1,0.0,446.0,0.00278867884197938,0
3077,2015-02-06 21:08:00,20.2,19.0,0.0,450.0,0.0027740133138574,0
3078,2015-02-06 21:08:59,20.2,19.033333333333303,0.0,452.333333333333,0.0027789017467328607,0
3079,2015-02-06 21:10:00,20.2,19.05,0.0,448.0,0.0027813459918572,0
3080,2015-02-06 21:10:59,20.15,19.1,0.0,447.5,0.00278002821422076,0
3081,2015-02-06 21:11:59,20.2,19.1,0.0,448.5,0.00278867884197938,0
3082,2015-02-06 21:13:00,20.2,19.1,0.0,447.0,0.00278867884197938,0
3083,2015-02-06 21:14:00,20.2,19.1,0.0,443.666666666667,0.00278867884197938,0
3084,2015-02-06 21:15:00,20.2,19.05,0.0,442.0,0.0027813459918572,0
3085,2015-02-06 21:16:00,20.15,19.0,0.0,443.0,0.00276540838069467,0
3086,2015-02-06 21:16:59,20.1333333333333,19.0666666666667,0.0,444.333333333333,0.00277228163934065,0
3087,2015-02-06 21:17:59,20.15,19.05,0.0,442.0,0.0027727182119308,0
3088,2015-02-06 21:19:00,20.1666666666667,19.1,0.0,446.333333333333,0.0027829091286467,0
3089,2015-02-06 21:20:00,20.2,19.0,0.0,447.5,0.0027740133138574,0
3090,2015-02-06 21:21:00,20.2,19.0,0.0,448.5,0.0027740133138574,0
3091,2015-02-06 21:22:00,20.1,19.1,0.0,450.0,0.0027714012152491,0
3092,2015-02-06 21:23:00,20.2,19.1,0.0,453.0,0.00278867884197938,0
3093,2015-02-06 21:23:59,20.2,19.0,0.0,453.0,0.0027740133138574,0
3094,2015-02-06 21:24:59,20.2,19.033333333333303,0.0,450.333333333333,0.0027789017467328607,0
3095,2015-02-06 21:26:00,20.15,18.945,0.0,440.5,0.00275736776389493,0
3096,2015-02-06 21:27:00,20.2,19.05,0.0,444.5,0.0027813459918572,0
3097,2015-02-06 21:28:00,20.2,18.89,0.0,450.0,0.0027578820280988,0
3098,2015-02-06 21:29:00,20.2,19.0,0.0,447.0,0.0027740133138574,0
3099,2015-02-06 21:29:59,20.2,19.0,0.0,446.0,0.0027740133138574,0
3100,2015-02-06 21:30:59,20.2,19.0,0.0,441.5,0.0027740133138574,0
3101,2015-02-06 21:32:00,20.2,18.926666666666698,0.0,441.333333333333,0.00276325903079532,0
3102,2015-02-06 21:33:00,20.2,18.89,0.0,443.0,0.0027578820280988,0
3103,2015-02-06 21:34:00,20.2,19.0,0.0,438.5,0.0027740133138574,0
3104,2015-02-06 21:35:00,20.2,18.945,0.0,440.5,0.0027659475668517603,0
3105,2015-02-06 21:36:00,20.2,18.89,0.0,442.666666666667,0.0027578820280988,0
3106,2015-02-06 21:36:59,20.2,18.89,0.0,444.0,0.0027578820280988,0
3107,2015-02-06 21:38:00,20.15,18.945,0.0,444.5,0.00275736776389493,0
3108,2015-02-06 21:39:00,20.1666666666667,18.926666666666698,0.0,444.5,0.0027575421425983697,0
3109,2015-02-06 21:40:00,20.2,18.926666666666698,0.0,444.0,0.00276325903079532,0
3110,2015-02-06 21:40:59,20.2,18.89,0.0,446.0,0.0027578820280988,0
3111,2015-02-06 21:42:00,20.2,18.89,0.0,446.0,0.0027578820280988,0
3112,2015-02-06 21:42:59,20.2,18.89,0.0,443.5,0.0027578820280988,0
3113,2015-02-06 21:43:59,20.2,18.89,0.0,440.5,0.0027578820280988,0
3114,2015-02-06 21:45:00,20.2,18.963333333333303,0.0,445.666666666667,0.0027686361260473896,0
3115,2015-02-06 21:46:00,20.2,19.0,0.0,445.0,0.0027740133138574,0
3116,2015-02-06 21:47:00,20.2,19.0,0.0,445.5,0.0027740133138574,0
3117,2015-02-06 21:48:00,20.2,18.89,0.0,445.0,0.0027578820280988,0
3118,2015-02-06 21:49:00,20.1,18.89,0.0,443.5,0.00274079604409978,0
3119,2015-02-06 21:49:59,20.2,18.89,0.0,439.5,0.0027578820280988,0
3120,2015-02-06 21:51:00,20.2,18.89,0.0,443.5,0.0027578820280988,0
3121,2015-02-06 21:52:00,20.2,18.89,0.0,441.0,0.0027578820280988,0
3122,2015-02-06 21:53:00,20.15,18.89,0.0,442.0,0.00274932735405506,0
3123,2015-02-06 21:53:59,20.15,18.89,0.0,444.0,0.00274932735405506,0
3124,2015-02-06 21:55:00,20.1333333333333,18.89,0.0,441.666666666667,0.00274648099076732,0
3125,2015-02-06 21:55:59,20.05,18.89,0.0,436.0,0.0027322880434574107,0
3126,2015-02-06 21:56:59,20.05,18.89,0.0,444.0,0.0027322880434574107,0
3127,2015-02-06 21:58:00,20.0,18.89,0.0,443.0,0.0027238032974594697,0
3128,2015-02-06 21:59:00,20.1,18.89,0.0,444.0,0.00274079604409978,0
3129,2015-02-06 22:00:00,20.1,18.89,0.0,444.0,0.00274079604409978,0
3130,2015-02-06 22:01:00,20.1,18.79,0.0,447.0,0.00272622320693274,0
3131,2015-02-06 22:01:59,20.05,18.89,0.0,444.0,0.0027322880434574107,0
3132,2015-02-06 22:02:59,20.05,18.89,0.0,443.5,0.0027322880434574107,0
3133,2015-02-06 22:04:00,20.05,18.89,0.0,438.5,0.0027322880434574107,0
3134,2015-02-06 22:05:00,20.0,18.89,0.0,440.0,0.0027238032974594697,0
3135,2015-02-06 22:06:00,20.0,18.89,0.0,441.0,0.0027238032974594697,0
3136,2015-02-06 22:07:00,20.0,18.89,0.0,440.666666666667,0.0027238032974594697,0
3137,2015-02-06 22:08:00,20.1,19.0,0.0,441.0,0.00275682695025823,0
3138,2015-02-06 22:08:59,20.0,18.89,0.0,443.0,0.0027238032974594697,0
3139,2015-02-06 22:09:59,20.0,18.79,0.0,442.0,0.00270932120270335,0
3140,2015-02-06 22:11:00,20.1,18.89,0.0,439.0,0.00274079604409978,0
3141,2015-02-06 22:12:00,19.945,18.84,0.0,436.5,0.00270728058756142,0
3142,2015-02-06 22:13:00,20.0,18.89,0.0,443.0,0.0027238032974594697,0
3143,2015-02-06 22:14:00,20.0,18.89,0.0,439.666666666667,0.0027238032974594697,0
3144,2015-02-06 22:14:59,20.0,18.89,0.0,437.0,0.0027238032974594697,0
3145,2015-02-06 22:15:59,20.0,18.89,0.0,436.0,0.0027238032974594697,0
3146,2015-02-06 22:17:00,20.0,18.89,0.0,434.0,0.0027238032974594697,0
3147,2015-02-06 22:18:00,20.0666666666667,18.89,0.0,439.666666666667,0.0027351214571246607,0
3148,2015-02-06 22:19:00,20.05,18.79,0.0,442.0,0.0027177606401976107,0
3149,2015-02-06 22:20:00,20.1,18.89,0.0,439.5,0.00274079604409978,0
3150,2015-02-06 22:21:00,20.1,18.89,0.0,446.0,0.00274079604409978,0
3151,2015-02-06 22:21:59,20.05,18.84,0.0,444.5,0.00272502425737218,0
3152,2015-02-06 22:23:00,20.1,18.89,0.0,439.0,0.00274079604409978,0
3153,2015-02-06 22:24:00,20.1,18.89,0.0,439.5,0.00274079604409978,0
3154,2015-02-06 22:25:00,20.05,18.84,0.0,436.5,0.00272502425737218,0
3155,2015-02-06 22:25:59,20.0,18.79,0.0,436.0,0.00270932120270335,0
3156,2015-02-06 22:27:00,20.0,18.84,0.0,436.0,0.00271656216615092,0
3157,2015-02-06 22:27:59,20.0,18.89,0.0,437.0,0.0027238032974594697,0
3158,2015-02-06 22:28:59,20.0,18.84,0.0,442.0,0.00271656216615092,0
3159,2015-02-06 22:30:00,20.0,18.89,0.0,441.0,0.0027238032974594697,0
3160,2015-02-06 22:31:00,20.0,18.89,0.0,439.0,0.0027238032974594697,0
3161,2015-02-06 22:32:00,20.0,18.89,0.0,444.0,0.0027238032974594697,0
3162,2015-02-06 22:33:00,20.0,18.89,0.0,442.666666666667,0.0027238032974594697,0
3163,2015-02-06 22:34:00,20.1,18.89,0.0,437.0,0.00274079604409978,0
3164,2015-02-06 22:34:59,20.0,18.89,0.0,438.0,0.0027238032974594697,0
3165,2015-02-06 22:36:00,20.05,18.84,0.0,442.5,0.00272502425737218,0
3166,2015-02-06 22:37:00,20.05,18.84,0.0,438.5,0.00272502425737218,0
3167,2015-02-06 22:38:00,20.05,18.89,0.0,441.5,0.0027322880434574107,0
3168,2015-02-06 22:38:59,20.0,18.89,0.0,437.0,0.0027238032974594697,0
3169,2015-02-06 22:40:00,20.0,18.745,0.0,437.0,0.00270280447911685,0
3170,2015-02-06 22:40:59,20.0,18.84,0.0,442.0,0.00271656216615092,0
3171,2015-02-06 22:41:59,20.0,18.89,0.0,440.5,0.0027238032974594697,0
3172,2015-02-06 22:43:00,20.0,18.84,0.0,441.0,0.00271656216615092,0
3173,2015-02-06 22:44:00,20.0,18.84,0.0,444.0,0.00271656216615092,0
3174,2015-02-06 22:45:00,20.0,18.89,0.0,442.5,0.0027238032974594697,0
3175,2015-02-06 22:46:00,20.0,18.84,0.0,440.5,0.00271656216615092,0
3176,2015-02-06 22:46:59,20.0,18.84,0.0,439.5,0.00271656216615092,0
3177,2015-02-06 22:47:59,20.0,18.79,0.0,441.0,0.00270932120270335,0
3178,2015-02-06 22:49:00,20.0,18.84,0.0,436.5,0.00271656216615092,0
3179,2015-02-06 22:50:00,19.945,18.89,0.0,434.5,0.00271449687085988,0
3180,2015-02-06 22:51:00,20.0,18.823333333333302,0.0,434.5,0.00271414849301746,0
3181,2015-02-06 22:52:00,20.0,18.84,0.0,435.666666666667,0.00271656216615092,0
3182,2015-02-06 22:53:00,20.0,18.79,0.0,440.5,0.00270932120270335,0
3183,2015-02-06 22:53:59,20.0,18.84,0.0,439.0,0.00271656216615092,0
3184,2015-02-06 22:54:59,20.0,18.89,0.0,444.5,0.0027238032974594697,0
3185,2015-02-06 22:56:00,20.0,18.84,0.0,441.5,0.00271656216615092,0
3186,2015-02-06 22:57:00,20.0,18.84,0.0,434.5,0.00271656216615092,0
3187,2015-02-06 22:58:00,20.0,18.84,0.0,438.0,0.00271656216615092,0
3188,2015-02-06 22:59:00,20.0,18.79,0.0,433.0,0.00270932120270335,0
3189,2015-02-06 22:59:59,20.033333333333303,18.79,0.0,434.0,0.00271494492713225,0
3190,2015-02-06 23:00:59,20.0,18.79,0.0,436.5,0.00270932120270335,0
3191,2015-02-06 23:02:00,20.0,18.745,0.0,438.0,0.00270280447911685,0
3192,2015-02-06 23:03:00,20.0,18.79,0.0,440.0,0.00270932120270335,0
3193,2015-02-06 23:04:00,20.0,18.745,0.0,440.5,0.00270280447911685,0
3194,2015-02-06 23:05:00,20.0,18.79,0.0,440.0,0.00270932120270335,0
3195,2015-02-06 23:06:00,19.945,18.84,0.0,440.0,0.00270728058756142,0
3196,2015-02-06 23:06:59,20.0,18.89,0.0,440.333333333333,0.0027238032974594697,0
3197,2015-02-06 23:08:00,20.0,18.79,0.0,439.0,0.00270932120270335,0
3198,2015-02-06 23:09:00,20.0,18.79,0.0,436.0,0.00270932120270335,0
3199,2015-02-06 23:10:00,20.0,18.79,0.0,434.0,0.00270932120270335,0
3200,2015-02-06 23:10:59,20.0,18.79,0.0,433.0,0.00270932120270335,0
3201,2015-02-06 23:12:00,20.0,18.7,0.0,438.0,0.00269628789148877,0
3202,2015-02-06 23:12:59,19.926666666666698,18.79,0.0,439.666666666667,0.0026969850858790303,0
3203,2015-02-06 23:13:59,19.89,18.79,0.0,441.0,0.00269083558790582,0
3204,2015-02-06 23:15:00,19.79,18.79,0.0,432.0,0.00267412691390407,0
3205,2015-02-06 23:16:00,19.89,18.89,0.0,435.0,0.00270521844389013,0
3206,2015-02-06 23:17:00,19.89,18.89,0.0,436.0,0.00270521844389013,0
3207,2015-02-06 23:18:00,19.89,18.84,0.0,431.0,0.00269802693311136,0
3208,2015-02-06 23:19:00,19.89,18.79,0.0,434.5,0.00269083558790582,0
3209,2015-02-06 23:19:59,19.89,18.89,0.0,436.0,0.00270521844389013,0
3210,2015-02-06 23:21:00,19.89,18.89,0.0,437.0,0.00270521844389013,0
3211,2015-02-06 23:22:00,19.89,18.89,0.0,444.0,0.00270521844389013,0
3212,2015-02-06 23:23:00,19.89,18.89,0.0,443.0,0.00270521844389013,0
3213,2015-02-06 23:23:59,19.89,18.79,0.0,439.0,0.00269083558790582,0
3214,2015-02-06 23:25:00,20.0,18.79,0.0,433.666666666667,0.00270932120270335,0
3215,2015-02-06 23:25:59,20.0,18.79,0.0,434.5,0.00270932120270335,0
3216,2015-02-06 23:26:59,20.0,18.79,0.0,441.0,0.00270932120270335,0
3217,2015-02-06 23:28:00,20.0,18.79,0.0,436.0,0.00270932120270335,0
3218,2015-02-06 23:29:00,20.0,18.79,0.0,438.0,0.00270932120270335,0
3219,2015-02-06 23:30:00,20.0,18.79,0.0,437.0,0.00270932120270335,0
3220,2015-02-06 23:31:00,20.0,18.79,0.0,436.5,0.00270932120270335,0
3221,2015-02-06 23:31:59,20.0,18.7,0.0,437.5,0.00269628789148877,0
3222,2015-02-06 23:32:59,20.0,18.79,0.0,436.0,0.00270932120270335,0
3223,2015-02-06 23:34:00,20.0,18.79,0.0,433.0,0.00270932120270335,0
3224,2015-02-06 23:35:00,20.0,18.79,0.0,434.0,0.00270932120270335,0
3225,2015-02-06 23:36:00,20.0,18.7,0.0,438.0,0.00269628789148877,0
3226,2015-02-06 23:37:00,19.945,18.79,0.0,435.5,0.00270006447097638,0
3227,2015-02-06 23:38:00,19.945,18.79,0.0,430.0,0.00270006447097638,0
3228,2015-02-06 23:38:59,20.0,18.79,0.0,432.0,0.00270932120270335,0
3229,2015-02-06 23:39:59,20.0,18.79,0.0,439.5,0.00270932120270335,0
3230,2015-02-06 23:41:00,20.0,18.76,0.0,439.0,0.00270497670520565,0
3231,2015-02-06 23:42:00,20.0,18.7,0.0,438.0,0.00269628789148877,0
3232,2015-02-06 23:43:00,20.0,18.7,0.0,439.5,0.00269628789148877,0
3233,2015-02-06 23:44:00,20.0,18.7675,0.0,435.0,0.00270606282391503,0
3234,2015-02-06 23:44:59,20.0,18.7675,0.0,434.75,0.00270606282391503,0
3235,2015-02-06 23:45:59,20.0,18.745,0.0,431.0,0.00270280447911685,0
3236,2015-02-06 23:47:00,20.0666666666667,18.79,0.0,438.0,0.00272057892317774,0
3237,2015-02-06 23:48:00,20.1,18.79,0.0,439.0,0.00272622320693274,0
3238,2015-02-06 23:49:00,20.0,18.6,0.0,441.0,0.00268180707239182,0
3239,2015-02-06 23:50:00,20.0,18.65,0.0,442.0,0.0026890473980208896,0
3240,2015-02-06 23:51:00,19.945,18.7,0.0,441.0,0.00268707588122265,0
3241,2015-02-06 23:51:59,19.89,18.745,0.0,438.0,0.00268436351878123,0
3242,2015-02-06 23:53:00,19.89,18.79,0.0,438.5,0.00269083558790582,0
3243,2015-02-06 23:54:00,19.89,18.79,0.0,437.666666666667,0.00269083558790582,0
3244,2015-02-06 23:55:00,19.89,18.79,0.0,441.5,0.00269083558790582,0
3245,2015-02-06 23:55:59,20.0,18.745,0.0,435.0,0.00270280447911685,0
3246,2015-02-06 23:57:00,20.0,18.7,0.0,441.0,0.00269628789148877,0
3247,2015-02-06 23:57:59,20.0,18.7,0.0,441.0,0.00269628789148877,0
3248,2015-02-06 23:58:59,20.0,18.7,0.0,440.0,0.00269628789148877,0
3249,2015-02-07 00:00:00,20.0,18.7,0.0,438.0,0.00269628789148877,0
3250,2015-02-07 00:01:00,19.9725,18.745,0.0,433.666666666667,0.0026981838167703,0
3251,2015-02-07 00:02:00,20.0,18.79,0.0,434.5,0.00270932120270335,0
3252,2015-02-07 00:03:00,20.0,18.7,0.0,434.0,0.00269628789148877,0
3253,2015-02-07 00:04:00,20.0,18.745,0.0,438.5,0.00270280447911685,0
3254,2015-02-07 00:04:59,20.0,18.745,0.0,443.0,0.00270280447911685,0
3255,2015-02-07 00:06:00,20.0,18.745,0.0,437.0,0.00270280447911685,0
3256,2015-02-07 00:07:00,20.0,18.79,0.0,436.5,0.00270932120270335,0
3257,2015-02-07 00:08:00,20.0,18.73,0.0,436.333333333333,0.00270063226813454,0
3258,2015-02-07 00:08:59,20.0,18.73,0.0,433.666666666667,0.00270063226813454,0
3259,2015-02-07 00:10:00,20.0,18.79,0.0,435.5,0.00270932120270335,0
3260,2015-02-07 00:10:59,20.0,18.79,0.0,438.0,0.00270932120270335,0
3261,2015-02-07 00:11:59,20.0,18.79,0.0,438.0,0.00270932120270335,0
3262,2015-02-07 00:13:00,20.0,18.79,0.0,441.0,0.00270932120270335,0
3263,2015-02-07 00:14:00,20.0,18.7,0.0,434.0,0.00269628789148877,0
3264,2015-02-07 00:15:00,20.0,18.745,0.0,435.0,0.00270280447911685,0
3265,2015-02-07 00:16:00,20.0,18.79,0.0,435.0,0.00270932120270335,0
3266,2015-02-07 00:16:59,20.0,18.79,0.0,435.0,0.00270932120270335,0
3267,2015-02-07 00:17:59,20.0,18.7,0.0,436.0,0.00269628789148877,0
3268,2015-02-07 00:19:00,20.0,18.7,0.0,443.5,0.00269628789148877,0
3269,2015-02-07 00:20:00,20.0,18.7,0.0,451.0,0.00269628789148877,0
3270,2015-02-07 00:21:00,20.0,18.7,0.0,448.0,0.00269628789148877,0
3271,2015-02-07 00:22:00,20.0,18.7,0.0,443.5,0.00269628789148877,0
3272,2015-02-07 00:23:00,20.0,18.65,0.0,442.0,0.0026890473980208896,0
3273,2015-02-07 00:23:59,20.0,18.7,0.0,442.0,0.00269628789148877,0
3274,2015-02-07 00:24:59,20.0,18.7,0.0,437.666666666667,0.00269628789148877,0
3275,2015-02-07 00:26:00,20.0,18.745,0.0,442.0,0.00270280447911685,0
3276,2015-02-07 00:27:00,20.0,18.79,0.0,444.0,0.00270932120270335,0
3277,2015-02-07 00:28:00,20.0,18.7,0.0,443.333333333333,0.00269628789148877,0
3278,2015-02-07 00:29:00,20.0,18.65,0.0,440.0,0.0026890473980208896,0
3279,2015-02-07 00:29:59,20.0,18.6,0.0,438.0,0.00268180707239182,0
3280,2015-02-07 00:30:59,20.0,18.7,0.0,439.0,0.00269628789148877,0
3281,2015-02-07 00:32:00,20.0,18.7,0.0,440.0,0.00269628789148877,0
3282,2015-02-07 00:33:00,20.0,18.7,0.0,439.0,0.00269628789148877,0
3283,2015-02-07 00:34:00,20.0,18.7,0.0,439.0,0.00269628789148877,0
3284,2015-02-07 00:35:00,20.05,18.7,0.0,436.0,0.00270468655491948,0
3285,2015-02-07 00:36:00,20.0,18.65,0.0,432.0,0.0026890473980208896,0
3286,2015-02-07 00:36:59,20.0,18.6,0.0,438.0,0.00268180707239182,0
3287,2015-02-07 00:38:00,20.0,18.7,0.0,437.5,0.00269628789148877,0
3288,2015-02-07 00:39:00,20.05,18.7,0.0,433.5,0.00270468655491948,0
3289,2015-02-07 00:40:00,20.0,18.7,0.0,434.25,0.00269628789148877,0
3290,2015-02-07 00:40:59,20.0,18.7,0.0,435.0,0.00269628789148877,0
3291,2015-02-07 00:42:00,20.0,18.7,0.0,439.0,0.00269628789148877,0
3292,2015-02-07 00:42:59,20.0,18.7,0.0,434.0,0.00269628789148877,0
3293,2015-02-07 00:43:59,20.0,18.7,0.0,436.0,0.00269628789148877,0
3294,2015-02-07 00:45:00,20.0,18.7,0.0,434.0,0.00269628789148877,0
3295,2015-02-07 00:46:00,20.0,18.7,0.0,437.0,0.00269628789148877,0
3296,2015-02-07 00:47:00,20.0,18.7,0.0,433.666666666667,0.00269628789148877,0
3297,2015-02-07 00:48:00,20.0,18.7,0.0,433.5,0.00269628789148877,0
3298,2015-02-07 00:49:00,20.0,18.6,0.0,432.0,0.00268180707239182,0
3299,2015-02-07 00:49:59,20.0,18.6666666666667,0.0,433.333333333333,0.00269146087719447,0
3300,2015-02-07 00:51:00,20.0,18.7,0.0,432.0,0.00269628789148877,0
3301,2015-02-07 00:52:00,20.0,18.7,0.0,437.0,0.00269628789148877,0
3302,2015-02-07 00:53:00,20.0,18.7,0.0,439.5,0.00269628789148877,0
